Invoice_id,Cust_id,Year,Product,Product,Sales
51909,48,2016,2,digital,758
51910,205,2014,2,digital,942
51911,97,2018,1,electronics,245
51912,98,2017,1,electronics,227
51913,244,2015,2,digital,365
51914,238,2019,3,sports items,314
51915,132,2017,4,home appliances,134
51916,235,2018,2,digital,741
51917,239,2014,1,electronics,674
51918,181,2016,4,home appliances,689
51919,211,2017,1,electronics,691
51920,98,2016,3,sports items,886
51921,173,2019,2,digital,588
51922,98,2018,1,electronics,453
51923,87,2018,3,sports items,82
51924,130,2014,3,sports items,426
51925,48,2018,1,electronics,377
51926,220,2014,1,electronics,418
51927,201,2017,2,digital,401
51928,136,2016,3,sports items,920
51929,44,2015,1,electronics,827
51930,19,2016,2,digital,321
51931,72,2019,3,sports items,328
51932,78,2019,4,home appliances,289
51933,211,2014,3,sports items,347
51934,130,2016,1,electronics,580
51935,51,2019,1,electronics,795
51936,127,2015,1,electronics,836
51937,113,2015,1,electronics,807
51938,39,2017,4,home appliances,351
51939,225,2014,1,electronics,935
51940,101,2018,3,sports items,705
51941,22,2015,3,sports items,841
51942,172,2019,4,home appliances,558
51943,244,2016,2,digital,488
51944,162,2017,2,digital,315
51945,202,2017,2,digital,372
51946,159,2015,2,digital,694
51947,63,2016,4,home appliances,814
51948,6,2019,2,digital,602
51949,58,2014,3,sports items,572
51950,201,2016,4,home appliances,109
51951,35,2016,3,sports items,128
51952,9,2017,4,home appliances,161
51953,82,2015,1,electronics,117
51954,132,2016,1,electronics,456
51955,3,2017,3,sports items,360
51956,60,2016,1,electronics,906
51957,167,2016,1,electronics,499
51958,61,2017,4,home appliances,697
51959,214,2017,2,digital,344
51960,164,2019,3,sports items,904
51961,157,2018,4,home appliances,763
51962,39,2018,3,sports items,846
51963,27,2015,3,sports items,429
51964,225,2019,3,sports items,432
51965,165,2014,3,sports items,179
51966,40,2015,1,electronics,834
51967,186,2019,4,home appliances,123
51968,202,2015,4,home appliances,473
51969,67,2017,1,electronics,950
51970,205,2015,3,sports items,538
51971,159,2015,1,electronics,177
51972,229,2014,3,sports items,509
51973,10,2017,1,electronics,872
51974,232,2016,1,electronics,875
51975,242,2014,2,digital,632
51976,139,2019,3,sports items,353
51977,152,2018,3,sports items,789
51978,213,2015,1,electronics,891
51979,112,2018,3,sports items,313
51980,42,2014,1,electronics,166
51981,181,2017,2,digital,767
51982,243,2014,1,electronics,480
51983,57,2015,2,digital,377
51984,146,2016,3,sports items,851
51985,46,2014,3,sports items,702
51986,192,2019,1,electronics,88
51987,248,2017,1,electronics,321
51988,103,2017,3,sports items,205
51989,111,2018,3,sports items,396
51990,240,2016,1,electronics,328
51991,202,2016,4,home appliances,449
51992,64,2014,4,home appliances,745
51993,93,2017,4,home appliances,512
51994,89,2018,3,sports items,805
51995,189,2016,3,sports items,449
51996,31,2017,1,electronics,764
51997,87,2018,4,home appliances,364
51998,4,2019,1,electronics,460
51999,42,2018,1,electronics,536
52000,119,2016,1,electronics,75
52001,125,2019,2,digital,293
52002,154,2016,4,home appliances,501
52003,139,2016,4,home appliances,941
52004,38,2016,2,digital,509
52005,105,2018,1,electronics,459
52006,238,2017,2,digital,764
52007,27,2019,2,digital,436
52008,8,2018,2,digital,874
52009,12,2016,2,digital,445
52010,85,2019,1,electronics,695
52011,55,2014,2,digital,909
52012,88,2014,4,home appliances,503
52013,72,2014,1,electronics,399
52014,137,2018,4,home appliances,854
52015,228,2016,2,digital,687
52016,162,2014,1,electronics,578
52017,21,2016,3,sports items,795
52018,55,2016,4,home appliances,929
52019,233,2015,1,electronics,377
52020,97,2018,3,sports items,217
52021,64,2014,1,electronics,826
52022,81,2015,4,home appliances,752
52023,193,2019,3,sports items,301
52024,229,2019,2,digital,656
52025,203,2015,4,home appliances,746
52026,201,2014,2,digital,480
52027,119,2018,2,digital,492
52028,77,2015,2,digital,593
52029,180,2016,1,electronics,825
52030,248,2015,4,home appliances,103
52031,148,2016,3,sports items,538
52032,242,2019,1,electronics,483
52033,27,2016,3,sports items,80
52034,39,2018,4,home appliances,176
52035,14,2018,2,digital,904
52036,186,2017,1,electronics,366
52037,107,2017,1,electronics,241
52038,179,2019,4,home appliances,89
52039,145,2015,1,electronics,754
52040,111,2015,3,sports items,549
52041,48,2019,1,electronics,232
52042,113,2017,4,home appliances,483
52043,194,2018,4,home appliances,871
52044,241,2016,3,sports items,171
52045,234,2019,4,home appliances,735
52046,201,2019,1,electronics,701
52047,158,2018,2,digital,816
52048,81,2019,1,electronics,703
52049,127,2016,1,electronics,377
52050,188,2018,4,home appliances,606
52051,243,2016,2,digital,83
52052,191,2018,3,sports items,770
52053,144,2014,3,sports items,79
52054,58,2015,2,digital,244
52055,178,2019,4,home appliances,297
52056,227,2015,3,sports items,895
52057,108,2019,2,digital,648
52058,241,2016,1,electronics,337
52059,100,2015,4,home appliances,256
52060,18,2018,4,home appliances,154
52061,115,2019,1,electronics,283
52062,132,2017,3,sports items,308
52063,175,2018,4,home appliances,386
52064,39,2017,4,home appliances,288
52065,47,2018,1,electronics,269
52066,165,2019,3,sports items,163
52067,140,2015,4,home appliances,612
52068,207,2015,2,digital,821
52069,221,2014,4,home appliances,353
52070,42,2018,1,electronics,820
52071,37,2015,4,home appliances,63
52072,94,2017,4,home appliances,401
52073,125,2019,1,electronics,831
52074,64,2017,4,home appliances,596
52075,88,2019,2,digital,198
52076,5,2014,2,digital,940
52077,57,2017,1,electronics,818
52078,42,2017,1,electronics,729
52079,11,2016,4,home appliances,839
52080,20,2015,4,home appliances,918
52081,65,2019,1,electronics,547
52082,177,2016,3,sports items,481
52083,39,2014,4,home appliances,350
52084,19,2016,2,digital,509
52085,21,2015,2,digital,871
52086,151,2016,1,electronics,843
52087,136,2018,1,electronics,115
52088,16,2018,2,digital,930
52089,90,2014,1,electronics,807
52090,175,2017,4,home appliances,153
52091,209,2014,1,electronics,487
52092,83,2016,3,sports items,131
52093,203,2014,3,sports items,938
52094,91,2016,4,home appliances,878
52095,37,2014,4,home appliances,381
52096,213,2015,4,home appliances,615
52097,175,2018,1,electronics,191
52098,136,2014,1,electronics,169
52099,135,2014,1,electronics,595
52100,118,2019,4,home appliances,792
52101,216,2017,4,home appliances,295
52102,150,2018,3,sports items,144
52103,170,2015,4,home appliances,351
52104,65,2014,1,electronics,503
52105,101,2016,1,electronics,518
52106,61,2014,2,digital,718
52107,21,2017,3,sports items,111
52108,208,2017,1,electronics,253
52109,89,2018,1,electronics,482
52110,112,2019,4,home appliances,535
52111,216,2019,4,home appliances,884
52112,244,2018,3,sports items,318
52113,55,2016,3,sports items,548
52114,19,2014,3,sports items,384
52115,232,2017,2,digital,484
52116,236,2016,4,home appliances,432
52117,30,2017,4,home appliances,205
52118,122,2018,1,electronics,538
52119,243,2015,4,home appliances,315
52120,102,2016,1,electronics,512
52121,210,2016,3,sports items,651
52122,103,2015,1,electronics,742
52123,162,2018,4,home appliances,901
52124,138,2014,2,digital,703
52125,164,2014,3,sports items,331
52126,7,2016,2,digital,571
52127,140,2019,2,digital,183
52128,200,2016,3,sports items,327
52129,198,2019,1,electronics,686
52130,65,2018,3,sports items,870
52131,36,2019,3,sports items,430
52132,114,2018,3,sports items,808
52133,66,2017,1,electronics,263
52134,16,2016,4,home appliances,915
52135,30,2016,4,home appliances,215
52136,128,2015,1,electronics,788
52137,161,2016,4,home appliances,634
52138,2,2019,4,home appliances,199
52139,216,2016,2,digital,737
52140,218,2015,4,home appliances,854
52141,121,2018,2,digital,631
52142,168,2017,2,digital,549
52143,167,2015,2,digital,823
52144,117,2019,1,electronics,613
52145,102,2016,1,electronics,211
52146,162,2014,4,home appliances,826
52147,236,2014,1,electronics,687
52148,214,2017,2,digital,864
52149,136,2016,4,home appliances,185
52150,148,2017,2,digital,824
52151,100,2016,2,digital,729
52152,86,2019,2,digital,455
52153,128,2014,2,digital,126
52154,245,2016,3,sports items,561
52155,234,2017,4,home appliances,888
52156,245,2017,3,sports items,768
52157,235,2018,3,sports items,120
52158,60,2017,1,electronics,162
52159,63,2019,3,sports items,78
52160,219,2017,4,home appliances,478
52161,89,2014,4,home appliances,731
52162,123,2016,1,electronics,847
52163,124,2018,1,electronics,115
52164,128,2018,1,electronics,723
52165,240,2016,4,home appliances,944
52166,197,2017,1,electronics,359
52167,74,2015,1,electronics,135
52168,34,2017,1,electronics,891
52169,13,2014,2,digital,719
52170,94,2015,1,electronics,485
52171,170,2018,3,sports items,655
52172,58,2015,2,digital,488
52173,88,2019,1,electronics,340
52174,212,2014,2,digital,750
52175,42,2015,4,home appliances,879
52176,239,2018,1,electronics,852
52177,170,2018,1,electronics,287
52178,50,2014,2,digital,545
52179,147,2019,3,sports items,154
52180,187,2014,4,home appliances,606
52181,211,2018,3,sports items,554
52182,39,2017,2,digital,896
52183,177,2014,2,digital,324
52184,193,2018,4,home appliances,274
52185,68,2014,4,home appliances,668
52186,157,2015,4,home appliances,252
52187,167,2018,1,electronics,626
52188,181,2018,2,digital,655
52189,240,2017,1,electronics,196
52190,100,2016,1,electronics,505
52191,53,2015,4,home appliances,780
52192,181,2018,4,home appliances,505
52193,210,2017,3,sports items,165
52194,69,2014,3,sports items,520
52195,222,2019,3,sports items,646
52196,5,2015,2,digital,329
52197,26,2018,4,home appliances,285
52198,247,2016,1,electronics,941
52199,206,2016,4,home appliances,235
52200,131,2014,2,digital,77
52201,107,2016,3,sports items,533
52202,170,2015,2,digital,901
52203,57,2018,1,electronics,340
52204,169,2019,4,home appliances,534
52205,206,2017,3,sports items,448
52206,19,2019,4,home appliances,560
52207,48,2018,3,sports items,836
52208,151,2015,1,electronics,920
52209,207,2015,4,home appliances,433
52210,222,2015,3,sports items,566
52211,223,2018,4,home appliances,69
52212,243,2017,2,digital,421
52213,78,2014,2,digital,529
52214,93,2014,3,sports items,689
52215,183,2018,1,electronics,533
52216,209,2016,1,electronics,913
52217,105,2016,1,electronics,879
52218,114,2015,4,home appliances,278
52219,230,2019,3,sports items,452
52220,28,2014,4,home appliances,767
52221,154,2019,1,electronics,839
52222,88,2018,1,electronics,420
52223,237,2014,1,electronics,900
52224,13,2014,4,home appliances,132
52225,250,2016,1,electronics,943
52226,207,2016,2,digital,269
52227,65,2019,2,digital,237
52228,17,2017,2,digital,476
52229,165,2017,1,electronics,644
52230,88,2015,3,sports items,444
52231,229,2014,2,digital,597
52232,82,2019,3,sports items,113
52233,83,2019,3,sports items,66
52234,8,2017,2,digital,559
52235,13,2017,1,electronics,366
52236,48,2019,3,sports items,406
52237,206,2014,4,home appliances,841
52238,187,2019,4,home appliances,912
52239,248,2017,3,sports items,584
52240,155,2015,3,sports items,125
52241,167,2019,1,electronics,821
52242,25,2016,3,sports items,489
52243,169,2017,1,electronics,544
52244,245,2018,3,sports items,95
52245,55,2018,1,electronics,534
52246,36,2015,3,sports items,858
52247,43,2015,2,digital,897
52248,249,2017,2,digital,84
52249,250,2014,3,sports items,289
52250,47,2016,1,electronics,655
52251,234,2019,4,home appliances,406
52252,179,2014,3,sports items,598
52253,183,2015,4,home appliances,777
52254,90,2017,3,sports items,305
52255,41,2015,2,digital,389
52256,49,2018,3,sports items,642
52257,30,2018,4,home appliances,153
52258,216,2018,1,electronics,58
52259,57,2016,4,home appliances,822
52260,147,2016,3,sports items,365
52261,169,2016,3,sports items,937
52262,24,2015,1,electronics,578
52263,168,2018,4,home appliances,142
52264,234,2018,2,digital,244
52265,230,2019,1,electronics,737
52266,249,2015,3,sports items,235
52267,96,2014,2,digital,305
52268,158,2018,3,sports items,612
52269,16,2019,3,sports items,909
52270,223,2017,4,home appliances,600
52271,56,2017,4,home appliances,214
52272,91,2016,3,sports items,828
52273,224,2018,4,home appliances,825
52274,29,2018,2,digital,179
52275,111,2019,3,sports items,797
52276,217,2015,4,home appliances,134
52277,156,2018,3,sports items,666
52278,76,2018,2,digital,556
52279,186,2017,3,sports items,933
52280,99,2015,2,digital,162
52281,197,2016,3,sports items,879
52282,156,2016,2,digital,399
52283,200,2017,1,electronics,76
52284,50,2014,1,electronics,581
52285,152,2018,2,digital,881
52286,147,2016,3,sports items,654
52287,64,2017,4,home appliances,763
52288,205,2016,1,electronics,478
52289,220,2014,3,sports items,497
52290,113,2014,1,electronics,198
52291,219,2016,3,sports items,299
52292,70,2017,4,home appliances,823
52293,103,2018,2,digital,366
52294,198,2016,4,home appliances,188
52295,100,2016,1,electronics,84
52296,137,2017,2,digital,410
52297,21,2017,3,sports items,842
52298,157,2014,2,digital,740
52299,59,2016,2,digital,523
52300,55,2019,1,electronics,404
52301,231,2016,1,electronics,215
52302,114,2014,4,home appliances,71
52303,223,2015,4,home appliances,131
52304,86,2015,4,home appliances,625
52305,29,2015,1,electronics,533
52306,19,2016,1,electronics,90
52307,73,2014,3,sports items,656
52308,185,2016,4,home appliances,263
52309,14,2014,3,sports items,505
52310,91,2014,4,home appliances,322
52311,147,2019,2,digital,262
52312,97,2017,2,digital,939
52313,86,2017,2,digital,182
52314,21,2018,1,electronics,427
52315,23,2014,3,sports items,912
52316,124,2015,3,sports items,282
52317,115,2018,2,digital,687
52318,143,2016,1,electronics,915
52319,216,2016,2,digital,403
52320,197,2016,4,home appliances,418
52321,224,2015,2,digital,335
52322,232,2018,4,home appliances,671
52323,48,2019,2,digital,596
52324,9,2019,3,sports items,291
52325,43,2016,4,home appliances,615
52326,136,2017,1,electronics,311
52327,163,2014,2,digital,542
52328,225,2018,3,sports items,429
52329,144,2018,1,electronics,406
52330,163,2017,2,digital,774
52331,77,2019,3,sports items,177
52332,48,2014,3,sports items,798
52333,55,2015,3,sports items,655
52334,19,2015,4,home appliances,637
52335,248,2017,2,digital,170
52336,56,2015,2,digital,237
52337,104,2017,2,digital,937
52338,194,2014,4,home appliances,176
52339,113,2016,4,home appliances,543
52340,108,2017,3,sports items,809
52341,57,2017,1,electronics,458
52342,222,2017,2,digital,301
52343,82,2016,2,digital,517
52344,18,2017,1,electronics,446
52345,21,2014,4,home appliances,579
52346,88,2017,3,sports items,753
52347,210,2015,2,digital,647
52348,249,2018,4,home appliances,847
52349,69,2016,2,digital,856
52350,87,2019,1,electronics,365
52351,195,2016,3,sports items,309
52352,63,2018,4,home appliances,918
52353,215,2019,3,sports items,839
52354,50,2015,4,home appliances,711
52355,105,2019,1,electronics,470
52356,194,2017,2,digital,890
52357,41,2018,4,home appliances,717
52358,63,2016,2,digital,210
52359,93,2018,1,electronics,916
52360,119,2018,3,sports items,844
52361,236,2016,2,digital,58
52362,145,2016,1,electronics,161
52363,215,2015,4,home appliances,680
52364,226,2019,4,home appliances,858
52365,201,2014,2,digital,702
52366,47,2015,1,electronics,282
52367,156,2019,2,digital,568
52368,167,2016,3,sports items,535
52369,84,2018,1,electronics,113
52370,204,2014,3,sports items,273
52371,174,2016,3,sports items,933
52372,178,2015,4,home appliances,147
52373,41,2016,3,sports items,213
52374,3,2019,3,sports items,87
52375,183,2019,4,home appliances,894
52376,122,2016,1,electronics,96
52377,19,2015,4,home appliances,545
52378,29,2017,4,home appliances,546
52379,55,2019,2,digital,605
52380,165,2014,3,sports items,436
52381,177,2017,4,home appliances,523
52382,163,2017,2,digital,764
52383,128,2016,2,digital,377
52384,174,2018,4,home appliances,809
52385,38,2017,1,electronics,95
52386,51,2014,1,electronics,588
52387,32,2016,1,electronics,468
52388,38,2017,2,digital,424
52389,32,2016,4,home appliances,869
52390,228,2015,3,sports items,850
52391,159,2014,2,digital,494
52392,246,2018,3,sports items,276
52393,166,2018,1,electronics,333
52394,166,2016,4,home appliances,611
52395,41,2016,3,sports items,159
52396,105,2016,1,electronics,195
52397,119,2018,1,electronics,847
52398,236,2014,2,digital,268
52399,55,2019,2,digital,661
52400,95,2016,1,electronics,378
52401,117,2015,2,digital,694
52402,30,2019,4,home appliances,801
52403,93,2015,2,digital,340
52404,147,2014,2,digital,938
52405,194,2015,1,electronics,131
52406,35,2017,1,electronics,669
52407,34,2015,3,sports items,734
52408,209,2017,4,home appliances,401
52409,106,2019,1,electronics,407
52410,106,2016,1,electronics,429
52411,168,2016,4,home appliances,75
52412,243,2016,4,home appliances,190
52413,45,2017,4,home appliances,905
52414,20,2014,2,digital,722
52415,9,2015,4,home appliances,537
52416,234,2019,1,electronics,856
52417,243,2014,1,electronics,204
52418,111,2014,4,home appliances,713
52419,233,2017,4,home appliances,409
52420,201,2014,4,home appliances,363
52421,229,2018,1,electronics,362
52422,20,2018,3,sports items,810
52423,69,2014,1,electronics,233
52424,102,2017,2,digital,696
52425,151,2018,2,digital,416
52426,250,2017,2,digital,397
52427,79,2019,2,digital,817
52428,159,2014,3,sports items,850
52429,158,2017,4,home appliances,315
52430,191,2015,3,sports items,877
52431,148,2014,3,sports items,434
52432,94,2017,2,digital,907
52433,241,2017,2,digital,566
52434,87,2019,2,digital,338
52435,9,2014,4,home appliances,721
52436,74,2019,3,sports items,161
52437,211,2016,4,home appliances,102
52438,227,2014,4,home appliances,706
52439,139,2015,4,home appliances,320
52440,223,2016,3,sports items,74
52441,140,2016,3,sports items,422
52442,240,2018,3,sports items,678
52443,11,2019,4,home appliances,250
52444,57,2019,1,electronics,846
52445,53,2017,4,home appliances,145
52446,167,2014,4,home appliances,464
52447,213,2016,1,electronics,404
52448,236,2017,4,home appliances,68
52449,151,2015,1,electronics,115
52450,30,2015,2,digital,738
52451,190,2019,2,digital,734
52452,250,2019,4,home appliances,422
52453,220,2019,2,digital,526
52454,92,2017,2,digital,775
52455,15,2019,2,digital,503
52456,156,2016,1,electronics,241
52457,13,2017,4,home appliances,499
52458,139,2014,2,digital,73
52459,10,2018,3,sports items,648
52460,241,2016,1,electronics,789
52461,180,2019,3,sports items,478
52462,212,2019,1,electronics,389
52463,26,2014,1,electronics,250
52464,45,2017,1,electronics,878
52465,8,2018,3,sports items,280
52466,249,2014,4,home appliances,224
52467,89,2019,3,sports items,414
52468,195,2014,4,home appliances,659
52469,233,2017,1,electronics,578
52470,221,2017,1,electronics,790
52471,132,2015,4,home appliances,155
52472,227,2018,1,electronics,863
52473,175,2015,1,electronics,128
52474,93,2018,1,electronics,873
52475,90,2019,3,sports items,556
52476,82,2014,2,digital,280
52477,192,2019,3,sports items,222
52478,247,2014,1,electronics,51
52479,38,2015,2,digital,403
52480,190,2014,3,sports items,898
52481,194,2017,4,home appliances,412
52482,129,2018,1,electronics,938
52483,63,2015,1,electronics,812
52484,117,2019,1,electronics,205
52485,90,2016,4,home appliances,478
52486,24,2016,1,electronics,195
52487,22,2019,4,home appliances,858
52488,214,2016,2,digital,783
52489,78,2019,1,electronics,65
52490,168,2016,1,electronics,376
52491,234,2015,2,digital,383
52492,140,2017,2,digital,508
52493,211,2019,2,digital,153
52494,105,2016,2,digital,654
52495,45,2019,3,sports items,907
52496,42,2015,2,digital,197
52497,235,2019,3,sports items,572
52498,46,2014,4,home appliances,559
52499,229,2015,2,digital,670
52500,128,2014,3,sports items,803
52501,22,2019,2,digital,336
52502,31,2017,3,sports items,387
52503,149,2018,1,electronics,389
52504,136,2019,1,electronics,891
52505,14,2015,2,digital,315
52506,70,2016,4,home appliances,591
52507,48,2016,3,sports items,256
52508,9,2019,1,electronics,536
52509,69,2014,3,sports items,276
52510,63,2017,3,sports items,337
52511,209,2019,2,digital,115
52512,65,2016,2,digital,947
52513,14,2014,4,home appliances,442
52514,51,2018,2,digital,607
52515,57,2017,2,digital,629
52516,98,2018,1,electronics,486
52517,235,2014,1,electronics,258
52518,175,2018,4,home appliances,700
52519,77,2019,3,sports items,805
52520,239,2014,4,home appliances,725
52521,19,2016,1,electronics,236
52522,108,2015,3,sports items,55
52523,219,2017,4,home appliances,819
52524,49,2017,3,sports items,745
52525,168,2016,1,electronics,624
52526,17,2018,2,digital,75
52527,216,2014,1,electronics,530
52528,100,2016,1,electronics,731
52529,130,2017,3,sports items,579
52530,166,2017,4,home appliances,172
52531,27,2014,3,sports items,112
52532,142,2016,2,digital,407
52533,71,2014,4,home appliances,681
52534,217,2015,2,digital,812
52535,109,2017,1,electronics,454
52536,74,2015,1,electronics,58
52537,22,2014,3,sports items,665
52538,29,2019,3,sports items,875
52539,123,2015,3,sports items,511
52540,34,2018,2,digital,489
52541,49,2018,4,home appliances,240
52542,119,2014,2,digital,428
52543,137,2015,4,home appliances,179
52544,49,2016,2,digital,416
52545,186,2015,1,electronics,391
52546,99,2017,1,electronics,610
52547,181,2018,3,sports items,568
52548,114,2019,4,home appliances,461
52549,83,2015,3,sports items,393
52550,223,2016,2,digital,215
52551,122,2019,4,home appliances,944
52552,173,2018,1,electronics,374
52553,159,2015,4,home appliances,82
52554,135,2019,3,sports items,350
52555,27,2017,4,home appliances,784
52556,68,2014,4,home appliances,130
52557,60,2016,4,home appliances,159
52558,230,2018,4,home appliances,179
52559,229,2014,1,electronics,167
52560,227,2015,3,sports items,493
52561,223,2017,2,digital,769
52562,241,2015,2,digital,672
52563,53,2015,1,electronics,119
52564,162,2015,2,digital,427
52565,18,2017,2,digital,415
52566,175,2014,4,home appliances,98
52567,37,2019,4,home appliances,543
52568,70,2018,4,home appliances,442
52569,91,2018,1,electronics,673
52570,65,2018,3,sports items,234
52571,203,2015,2,digital,489
52572,112,2016,3,sports items,402
52573,67,2015,2,digital,494
52574,113,2019,2,digital,201
52575,165,2017,2,digital,76
52576,134,2017,4,home appliances,486
52577,145,2019,3,sports items,666
52578,242,2019,4,home appliances,562
52579,205,2019,3,sports items,843
52580,73,2018,2,digital,160
52581,142,2018,4,home appliances,78
52582,47,2016,4,home appliances,313
52583,58,2014,4,home appliances,539
52584,92,2018,1,electronics,938
52585,55,2016,1,electronics,321
52586,88,2018,4,home appliances,180
52587,35,2016,4,home appliances,936
52588,67,2014,3,sports items,83
52589,207,2014,3,sports items,459
52590,209,2016,3,sports items,193
52591,124,2018,1,electronics,828
52592,191,2016,2,digital,484
52593,27,2017,4,home appliances,187
52594,37,2019,4,home appliances,750
52595,182,2017,4,home appliances,412
52596,249,2019,1,electronics,595
52597,145,2019,1,electronics,773
52598,74,2014,1,electronics,564
52599,95,2019,2,digital,520
52600,149,2015,3,sports items,782
52601,187,2017,3,sports items,648
52602,107,2017,2,digital,828
52603,219,2014,2,digital,717
52604,49,2018,2,digital,486
52605,250,2018,3,sports items,767
52606,170,2019,2,digital,78
52607,217,2016,1,electronics,247
52608,182,2016,3,sports items,607
52609,157,2019,1,electronics,404
52610,2,2019,2,digital,774
52611,86,2019,2,digital,854
52612,65,2014,3,sports items,210
52613,11,2016,1,electronics,892
52614,82,2018,2,digital,843
52615,215,2018,3,sports items,424
52616,223,2015,1,electronics,248
52617,141,2014,3,sports items,288
52618,130,2018,1,electronics,814
52619,153,2016,1,electronics,842
52620,166,2019,2,digital,134
52621,207,2016,3,sports items,51
52622,174,2018,2,digital,121
52623,229,2017,4,home appliances,745
52624,75,2016,3,sports items,530
52625,236,2019,2,digital,729
52626,165,2014,2,digital,727
52627,142,2019,1,electronics,162
52628,250,2018,1,electronics,496
52629,115,2015,4,home appliances,676
52630,158,2016,3,sports items,874
52631,209,2014,1,electronics,753
52632,28,2014,1,electronics,308
52633,64,2019,4,home appliances,480
52634,210,2017,2,digital,121
52635,157,2019,3,sports items,90
52636,37,2019,2,digital,673
52637,37,2014,4,home appliances,828
52638,166,2016,1,electronics,160
52639,161,2018,4,home appliances,590
52640,50,2018,3,sports items,710
52641,238,2018,4,home appliances,221
52642,111,2018,1,electronics,743
52643,215,2015,4,home appliances,750
52644,81,2014,1,electronics,691
52645,118,2014,2,digital,782
52646,3,2015,3,sports items,367
52647,48,2016,2,digital,865
52648,147,2014,2,digital,406
52649,125,2015,1,electronics,594
52650,242,2017,2,digital,887
52651,82,2019,2,digital,465
52652,33,2015,1,electronics,649
52653,214,2016,1,electronics,856
52654,15,2015,2,digital,529
52655,242,2017,1,electronics,646
52656,32,2014,4,home appliances,53
52657,146,2015,4,home appliances,946
52658,79,2017,2,digital,489
52659,176,2014,4,home appliances,827
52660,31,2019,2,digital,668
52661,30,2018,3,sports items,194
52662,16,2018,1,electronics,367
52663,130,2017,3,sports items,701
52664,197,2015,2,digital,877
52665,234,2016,2,digital,806
52666,141,2017,2,digital,943
52667,244,2015,4,home appliances,370
52668,23,2016,4,home appliances,748
52669,139,2018,4,home appliances,839
52670,207,2017,2,digital,227
52671,157,2019,3,sports items,911
52672,174,2018,2,digital,899
52673,134,2019,3,sports items,191
52674,199,2017,2,digital,668
52675,94,2014,3,sports items,829
52676,250,2018,3,sports items,317
52677,69,2017,2,digital,681
52678,79,2018,2,digital,310
52679,167,2016,4,home appliances,364
52680,157,2015,4,home appliances,152
52681,51,2018,2,digital,222
52682,171,2014,3,sports items,98
52683,151,2017,1,electronics,376
52684,209,2016,4,home appliances,128
52685,201,2014,4,home appliances,520
52686,224,2015,4,home appliances,95
52687,84,2019,4,home appliances,446
52688,125,2016,2,digital,857
52689,99,2016,1,electronics,630
52690,65,2019,4,home appliances,704
52691,141,2017,4,home appliances,293
52692,113,2016,4,home appliances,114
52693,148,2019,3,sports items,432
52694,80,2019,4,home appliances,722
52695,21,2016,1,electronics,638
52696,237,2016,4,home appliances,728
52697,79,2018,4,home appliances,228
52698,180,2017,4,home appliances,455
52699,213,2017,2,digital,706
52700,192,2019,3,sports items,792
52701,123,2018,1,electronics,452
52702,16,2014,4,home appliances,259
52703,212,2019,4,home appliances,941
52704,200,2016,3,sports items,72
52705,105,2017,3,sports items,110
52706,183,2018,1,electronics,822
52707,75,2014,3,sports items,112
52708,218,2014,1,electronics,837
52709,95,2015,4,home appliances,559
52710,5,2018,4,home appliances,487
52711,158,2019,2,digital,453
52712,87,2018,1,electronics,863
52713,172,2015,3,sports items,122
52714,118,2015,2,digital,654
52715,171,2018,3,sports items,404
52716,18,2016,4,home appliances,222
52717,106,2014,3,sports items,499
52718,190,2016,3,sports items,770
52719,215,2018,3,sports items,154
52720,172,2016,4,home appliances,500
52721,38,2019,4,home appliances,943
52722,9,2014,3,sports items,896
52723,25,2017,1,electronics,948
52724,10,2018,4,home appliances,682
52725,107,2019,3,sports items,722
52726,175,2014,3,sports items,483
52727,227,2017,4,home appliances,470
52728,194,2019,3,sports items,373
52729,181,2014,2,digital,159
52730,35,2015,2,digital,418
52731,95,2017,3,sports items,595
52732,236,2017,1,electronics,335
52733,245,2014,2,digital,673
52734,78,2017,4,home appliances,383
52735,110,2016,2,digital,183
52736,189,2017,1,electronics,149
52737,27,2015,4,home appliances,726
52738,125,2018,4,home appliances,269
52739,15,2018,3,sports items,503
52740,83,2018,4,home appliances,313
52741,74,2015,2,digital,869
52742,249,2019,3,sports items,119
52743,27,2016,3,sports items,286
52744,30,2019,1,electronics,98
52745,162,2018,2,digital,155
52746,179,2015,2,digital,82
52747,214,2015,3,sports items,544
52748,135,2019,4,home appliances,444
52749,104,2019,3,sports items,74
52750,160,2016,4,home appliances,312
52751,123,2015,3,sports items,395
52752,62,2019,4,home appliances,341
52753,118,2015,2,digital,564
52754,12,2017,3,sports items,909
52755,196,2019,3,sports items,552
52756,19,2015,4,home appliances,891
52757,240,2017,1,electronics,174
52758,6,2015,1,electronics,455
52759,159,2019,2,digital,918
52760,90,2017,4,home appliances,576
52761,93,2014,3,sports items,717
52762,91,2019,4,home appliances,316
52763,168,2014,3,sports items,943
52764,44,2018,2,digital,544
52765,73,2015,3,sports items,201
52766,7,2016,1,electronics,301
52767,15,2018,1,electronics,287
52768,211,2018,3,sports items,121
52769,247,2018,1,electronics,806
52770,74,2015,3,sports items,707
52771,8,2017,1,electronics,213
52772,180,2017,2,digital,71
52773,199,2015,2,digital,269
52774,215,2015,4,home appliances,426
52775,249,2018,4,home appliances,918
52776,70,2019,4,home appliances,383
52777,10,2017,4,home appliances,884
52778,38,2018,3,sports items,785
52779,69,2014,1,electronics,490
52780,6,2019,1,electronics,746
